Supplemental Files,Number of Bolt Holes,Recommended Torque,Overall Length,Thread Size,KSCdirect Part #,url,On Hand,Method of Manufacture,Thickness,Fitting/Connector Type,Series,Details,Depth,Hub Diameter,Category,Average Ft,Length,Type,Pressure Class,Length Through Hub,Price,Outside Diameter,Tube Size,Color,Manufacturer,Supplier,Domestic/Import,Family,Inside Diameter,Hex Size,Wall Thickness,Nipple Type,Slot Size,Class,image,UPC,Finish,Thread Type,MFG Part #,Seal Material,Bolt Circle Diameter,Connection Type,Diameter - Thread Size,Pressure Rating,Specifications,Standard Pack,Pipe Size,TYPE,Width,Angle,Description,Slot Spacing,Form,Load Capacity,Suitable For Use With,Nominal Size,Dimensions,Run Size,Title,Size,Material,Flange Thickness,Rod Size,Temperature Rating,Working Pressure,Schedule Rating,Bolt Hole Size,End Style,Connection
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4160162,,,,,RED BLK 1/2X3/8,https://kscdirect.com/item/RED%2BBLK%2B1%252F2X3%252F8/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2B3%252F8%2BBLK%2BMI%2B150%2523%2BREDUCER,137,,,Reducing Coupling,FIG 1125,"Description
Anvil® Pipe Reducer, Auxiliary Air Regulator, Series: FIG 1125, Reducing Coupling Fitting/Connector, 1/2 x 3/8 in Nominal, FNPT End Style, 1-1/4 in Length, SCH 80/XH Schedule, 150 lb Pressure Class, 300 psi Pressure, Malleable Iron, Black Oxide, -20 to 150 deg F, Domestic
Features:
Malleable iron pipe fittings hold two different pipe parts together and direct  gas and liquid movement.
Standards/Approval:
ASME B16.3
cULus Listed
FM Approved
NSF/ANSI 61",,,Piping & Fittings,,1-1/4 in,Auxiliary Air Regulator,150 lb,,$4.49,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=RED%20BLK%201%2F2X3%2F8&mdx=300,69029134837,Black Oxide,,0310085402,,,,,300 psi,,,,,,,1/2 X 3/8 BLK MI 150# REDUCER,,,,,1/2 x 3/8 in,,,1/2 X 3/8 BLK MI 150# REDUCER,,Malleable Iron,,,-20 to 150 deg F,,SCH 80/XH,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4216660,,,,,NIP BLK 3/4X8,https://kscdirect.com/item/NIP%2BBLK%2B3%252F4X8/ASC%2BEngineered%2BSolutions_3%252F4%2BX%2B8%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,378,Welded,,,FIG 339,"Description
Beck® Pipe Nipple, Standard, Series: FIG 339, 3/4 in Nominal Size, MNPT, 8 in Length, SCH 40/STD, Welded, Steel, Black, 1.05 in OD
Standards/Approval:
ASME B1.20.1",,,Piping & Fittings,,8 in,Standard,,,$8.42,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%203%2F4X8&mdx=300,64444400155,Black,,34X8SBN,,,,,,,,,,,,3/4 X 8 SCH40 BLK PIPE NIPPLE,,,,,3/4 in,1.05 in OD,,3/4 X 8 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4126549,,,,,PLUG 3000 SCR 1,https://kscdirect.com/item/PLUG%2B3000%2BSCR%2B1/ASC%2BEngineered%2BSolutions_1%2B3000%2523%2BFS%2BSCREWED%2BPLUG%2BSQUARE%2BHEAD,426,Forged,,Plug,FIG 2122,"Description
Anvil® Pipe Plug, Square Head, Series: FIG 2122, Fitting/Connector Type: Plug, 1 in Nominal, MNPT, SCH 160, 3000 lb, 2000 psi, Forged, Steel, Black Oxide, -20 to 550 deg F, 0.81 in Square Head, Domestic
Features:
Forged Steel High Pressure Fitting
Standards/Approval:
ASME B16.11
FM Approved
IAPMO Listed
UL/ULC Listed",,,Piping & Fittings,,,Square Head,3000 lb,,$3.06,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=PLUG%203000%20SCR%201&mdx=300,69029108992,Black Oxide,,0361301203,,,,,2000 psi,,,,,,,1 3000# FS SCREWED PLUG SQUARE HEAD,,,,,1 in,0.81 in Square Head,,1 3000# FS SCREWED PLUG SQUARE HEAD,,Steel,,,-20 to 550 deg F,,SCH 160,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4154937,,,,,NIP XH 1/2X2,https://kscdirect.com/item/NIP%2BXH%2B1%252F2X2/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2B2%2BSCH80%2BBLK%2BPIPE%2BNIPPLE,280,,,,,"Description
Anvil® Pipe Nipple, 1/2 in Nominal, 2 in Length, SCH 80/XH, Steel, Black, Domestic
Features:
ASTM A-53 Welded Steel Pipe Material",,,Piping & Fittings,,2 in,,,,$3.42,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20XH%201%2F2X2&mdx=300,64444401108,Black,,12X2XBN,,,,,,,,,,,,1/2 X 2 SCH80 BLK PIPE NIPPLE,,,,,1/2 in,,,1/2 X 2 SCH80 BLK PIPE NIPPLE,,Steel,,,,,SCH 80/XH,,,
,,,,,NIP 304 2X2-1/2,https://kscdirect.com/item/NIP%2B304%2B2X2-1%252F2/Merit%2BBrass%2BCompany_2%2BX%2B2-1%252F2%2BSCH40%2BTYPE%2B304%2BSS%2BNIPPLE,131,Welded,,,,"Description
Merit Brass Pipe Nipple, 2 in Nominal, MNPT, 2-1/2 in Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,2-1/2 in,,,,$7.78,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%202X2-1%2F2&mdx=300,671404028084,,,4032-250,,,,,,,,,,,,2 X 2-1/2 SCH40 TYPE 304 SS NIPPLE,,,,,2 in,,,2 X 2-1/2 SCH40 TYPE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
,,,,,PI011222S,https://kscdirect.com/item/PI011222S/Approved%2BSupplier_3%252F8X1%252F4%2BMALE%2BCONNECTOR%2B-%2BPI011222S-US,642,,,,,"John Guest - JG 8JMC38014
JG 3/8X1/4 MALE CONNECTOR PI011222S",,,Piping & Fittings,,,,,,$2.28,,,,Approved Supplier,Approved Supplier,,,,,,,,,,665626046315,,,PI011222S,,,,,,,,,,,,3/8X1/4 MALE CONNECTOR - PI011222S-US,,,,,,,,3/8X1/4 MALE CONNECTOR - PI011222S-US,,,,,,,,,,
,,,,,GSKT 150 RING 4,https://kscdirect.com/item/GSKT%2B150%2BRING%2B4/TEADIT-NORTH%2BAMERICA%2BINC_4%2BNON-ASBESTOS%2B150%2523%2BRING%2BFLANGE%2BGASKET%2BCGR1001.116.4.150,271,,,,,,,,Piping & Fittings,,,,,,$2.59,,,,TEADIT-NORTH AMERICA INC,TEADIT-NORTH AMERICA INC,,,,,,,,,,,,,CGR1001.116.4.150,,,,,,,,,,,,4 NON-ASBESTOS 150# RING FLANGE GASKET CGR1001.116.4.150,,,,,,,,4 NON-ASBESTOS 150# RING FLANGE GASKET CGR1001.116.4.150,,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767139,,,,,BUSH 304 3X2,https://kscdirect.com/item/BUSH%2B304%2B3X2/Merit%2BBrass%2BCompany_3%2BX%2B2%2B150%2523%2BTYPE%2B304%2BSS%2BBUSHING,50,,,Bushing,,"Description
Merit Brass Pipe Bushing, Hex Head, Bushing Fitting/Connector, 3 x 2 in Nominal, MNPT x FNPT End Style, 3.74 in Hex, 1.85 in Length, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,1.85 in,Hex Head,150 lb,,$36.58,,,,Merit Brass Company,Merit Brass Company,Import,,,3.74 in,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20304%203X2&mdx=300,671404095888,,,K414-4832,,,,,,,,,,,,3 X 2 150# TYPE 304 SS BUSHING,,,,,3 x 2 in,,,3 X 2 150# TYPE 304 SS BUSHING,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4214956,,,,3/8 in,GRI 128R 3/8,https://kscdirect.com/item/GRI%2B128R%2B3%252F8/ASC%2BEngineered%2BSolutions_3%252F8%2522%2B128R%2BBLK%2BMI%2BCEILING%2BFLANGE,565,,,,FIG 128R,"Description
Anvil® Ceiling Flange, Series: FIG 128R, 3/8 in, 180 lb, Malleable Iron, Black, 3-5/16 in L, Import
Features:
Recommended for attachment to wood beams or ceiling.
Applications:
For attachment to wood beams/ceiling",,,Piping & Fittings,,,,,,$1.32,,,,ASC Engineered Solutions,ASC Engineered Solutions,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=GRI%20128R%203%2F8&mdx=300,69029100798,Black,,0560015604,,,,,,,,,,,,"3/8"" 128R BLK MI CEILING FLANGE",,,180 lb,,,3-5/16 in L,,"3/8"" 128R BLK MI CEILING FLANGE",,Malleable Iron,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5528261,,,,,SPE 401-040,https://kscdirect.com/item/SPE%2B401-040/Spears_4%2BPVC40%2BTEE%2BSXSXS,63,Molded,,Tee,,"Description
Spears® 401-040, Standard, Tee Fitting/Connector, 4 in Nominal, Socket End Style, 8-7/8 in Length, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 140 deg F, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D2466
ASTM D1784
NSF Approved",,,Piping & Fittings,,8-7/8 in,Standard,,,$30.45,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20401-040&mdx=300,054211166789,,,401-040,,,,,,,,,,,,4 PVC40 TEE SXSXS,,,,,4 in,,,4 PVC40 TEE SXSXS,,PVC,,,140 deg F,,SCH 40/STD,,Socket,
,,,,,NIP 304 3XCL,https://kscdirect.com/item/NIP%2B304%2B3XCL/Merit%2BBrass%2BCompany_3%2BX%2BCLOSE%2B304%2BSS%2BNIPPLE,117,Welded,,,,"Description
Merit Brass Pipe Nipple, 3 in Nominal, MNPT, Close Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,Close,,,,$19.45,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%203XCL&mdx=300,671404028343,,,4048-001,,,,,,,,,,,,3 X CLOSE 304 SS NIPPLE,,,,,3 in,,,3 X CLOSE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4576685,,,,,SPE 1436-007,https://kscdirect.com/item/SPE%2B1436-007/Spears_3%252F4%2BINSERT%2BMALE%2BADPT%2BINS%2BX%2BMIPT,439,Molded,,Adapter,,"Description
Spears® 1436-007, Standard, Adapter Fitting/Connector, 3/4 in Nominal, Insert x MNPT End Style, 2-7/16 in Length, 280 psi Pressure, Molded Method of Manufacture, PVC, Gray, 140 deg F, Domestic/Import: Domestic
Features:
PVC insert fitting for poly pipe
Standards/Approval:
ASTM D-1784
ASTM D-2609
ASTM D-2239
NSF Approved",,,Piping & Fittings,,2-7/16 in,Standard,,,$1.16,,,Gray,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%201436-007&mdx=300,054211159637,,,1436-007,,,,,280 psi,,,,,,,3/4 INSERT MALE ADPT INS X MIPT,,,,,3/4 in,,,3/4 INSERT MALE ADPT INS X MIPT,,PVC,,,140 deg F,,,,Insert x MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4736003,,,,,PIPE PVC80 GRAY 1/2,https://kscdirect.com/item/PIPE%2BPVC80%2BGRAY%2B1%252F2/CRESLINE%2BPLASTIC%2BPIPE%2BCOMPANY_1%252F2%2BPVC%2BSCH%2B80%2BPLASTIC%2BPIPE%2B-%2BGRAY%2B43010%2B%2B%2B%2BPlain%2BEnd,2225,,,,,"Description
CRESLINE® Pressure Pipe, 1/2 in Nominal, Plain, 0.546 in Inside Dia, 0.84 in Outside Dia, 20 ft Length, 0.147 in Wall Thickness, SCH 80/XH, 850 psi Working, PVC, ASTM D1785, NSF Approved
Features:
4 in expansion or contraction per 1000 ft per 10 deg F temperature change
1.41 specific gravity
7000 psi tensile strength
115 R-scale hardness
450 V/mil dielectric strength
850 psi at 73.4 deg F
Pressure rating is the estimated maximum pressure that water as the medium in the pipe can exert continuously with a high degree of certainty that failure of the pipe will not occur
Applications:
Submersible Pumps, Jet Pumps, Water Service Lines, Farm and Ranch Water Systems, Construction and Excavations, Industrial Application, Irrigation, Swimming Pools, Sprinkler Systems, Well Pipe and Casing, Municipal Water Systems
Standards/Approval:
ASTM D1785
NSF Approved",,,Piping & Fittings,,20 ft,,,,$0.74,0.84 in,,,CRESLINE PLASTIC PIPE COMPANY,CRESLINE PLASTIC PIPE COMPANY,,,0.546 in,,0.147 in,,,,,098248430109,,,43010,,,,,,"ASTM D1785, NSF Approved",,,,,,1/2 PVC SCH 80 PLASTIC PIPE - GRAY 43010    Plain End,,,,,1/2 in,,,1/2 PVC SCH 80 PLASTIC PIPE - GRAY 43010    Plain End,,PVC,,,,850 psi,SCH 80/XH,,Plain,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4215943,,,,,NIP XH 3/4X6,https://kscdirect.com/item/NIP%2BXH%2B3%252F4X6/ASC%2BEngineered%2BSolutions_3%252F4%2BX%2B6%2BSCH80%2BBLK%2BPIPE%2BNIPPLE,293,,,,,"Description
Anvil® Pipe Nipple, 3/4 in Nominal, 6 in Length, SCH 80/XH, Steel, Black, Domestic",,,Piping & Fittings,,6 in,,,,$8.28,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20XH%203%2F4X6&mdx=300,64444401151,Black,,34X6XBN,,,,,,,,,,,,3/4 X 6 SCH80 BLK PIPE NIPPLE,,,,,3/4 in,,,3/4 X 6 SCH80 BLK PIPE NIPPLE,,Steel,,,,,SCH 80/XH,,,
,,,,,T-LET 3000 36-1-1/2X3/4,https://kscdirect.com/item/T-LET%2B3000%2B36-1-1%252F2X3%252F4/ASC%2BEngineered%2BSolutions_36%2B1-1%252F2X3%252F4%2BTHRED-O-LET%2B3000%2523,208,,,Pipe-O-Let,,"Description
Anvil® Pipe-O-Let, Pipe-O-Let Fitting/Connector, 3/4 in Nominal, Thread End Style, 3000 lb Pressure Class, 3000 lb Pressure, Plain, Domestic/Import: Domestic
Features:
Anvil Anvilets provide a strong branch pipe connection, considerably stronger than a welded pipe-to-pipe connection.",,,Piping & Fittings,,,,3000 lb,,$11.12,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,,69029196488,Plain,,0766260459,,,,,3000 lb,,,,,,,36 1-1/2X3/4 THRED-O-LET 3000#,,,,,3/4 in,,,36 1-1/2X3/4 THRED-O-LET 3000#,,,,,,,,,Thread,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5553237,,,,,SPE 417-007,https://kscdirect.com/item/SPE%2B417-007/Spears_3%252F4%2BPVC-40%2B45%2BELL%2BS%2BX%2BS,461,Molded,,45 deg Elbow,,"Description
Spears® 417-007, Standard, 45 deg Elbow Fitting/Connector, 3/4 in Nominal, Socket End Style, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 140 deg F, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D1784
ASTM D2466
NSF Approved",,,Piping & Fittings,,,Standard,,,$1.35,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20417-007&mdx=300,054211164785,,,417-007,,,,,,,,,,,,3/4 PVC-40 45 ELL S X S,,,,,3/4 in,,,3/4 PVC-40 45 ELL S X S,,PVC,,,140 deg F,,SCH 40/STD,,Socket,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4140817,,,,,90 GAL 3/4,https://kscdirect.com/item/90%2BGAL%2B3%252F4/ASC%2BEngineered%2BSolutions_3%252F4%2BGALV%2BMI%2B150%2523%2B90%2BELL,346,,,90 deg Elbow,FIG 1101,"Description
Anvil® Pipe Elbow, Standard, Series: FIG 1101, Fitting/Connector Type: 90 deg Elbow, 3/4 in Nominal, FNPT, SCH 40/STD, 150 lb, 300 psi, Malleable Iron, Galvanized, -20 to 150 deg F, Domestic
Features:
Malleable iron pipe fittings hold two different pipe parts together and direct  gas and liquid movement.
Standards/Approval:
ASME B16.3/B1.20.1
ASTM A197
cULus Listed
FM Approved
NSF/ANSI 61",,,Piping & Fittings,,,Standard,150 lb,,$4.57,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=90%20GAL%203%2F4&mdx=300,69029134641,Galvanized,,0311001002,,,,,300 psi,,,,,,,3/4 GALV MI 150# 90 ELL,,,,,3/4 in,,,3/4 GALV MI 150# 90 ELL,,Malleable Iron,,,-20 to 150 deg F,,SCH 40/STD,,FNPT,
,,,,,PIPE S&D 4,https://kscdirect.com/item/PIPE%2BS%2526D%2B4/CRESLINE%2BPLASTIC%2BPIPE%2BCOMPANY_4%2BPVC%2BSOLID%2BS%2526D%2BPIPE%2B52815%2B%2B%2B%2528900%2529,2880,,,,,"4 PVC SOLID S&D PIPE
View catalog page
Keywords: CRESLI PIPE S&D 4  CRESLINE PLASTIC PIPE COMPANY CRESLI52115          4 PVC SOLID S&D PIPE
Category:
[0] => PLUMBING => PIPE & TUBING => PLASTIC PIPE => PVC SEWER & DRAIN PIPE - D-2729
[1] => SUPPLIER DIRECTORY => CRESLINE PLASTIC PIPE COMPANY => PLUMBING => PIPE & TUBING => PLASTIC PIPE => PVC SEWER & DRAIN PIPE - D-2729
Kelly Legacy Part Number: 4109002",,,Piping & Fittings,,,,,,$1.95,,,,CRESLINE PLASTIC PIPE COMPANY,CRESLINE PLASTIC PIPE COMPANY,,,,,,,,,,098248528158,,,52815,,,,,,,Order QTY must be in multiples of 10,,,,,4 PVC SOLID S&D PIPE 52815   (900),,,,,,,,4 PVC SOLID S&D PIPE 52815   (900),,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4157507,,,,,NIP XH 1X6,https://kscdirect.com/item/NIP%2BXH%2B1X6/ASC%2BEngineered%2BSolutions_1%2BX%2B6%2BSCH80%2BBLK%2BPIPE%2BNIPPLE,172,,,,,"Description
Anvil® Pipe Nipple, 1 in Nominal, 6 in Length, SCH 80/XH, Steel, Black, Domestic
Features:
ASTM A-53 Welded Steel Pipe Material",,,Piping & Fittings,,6 in,,,,$11.39,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20XH%201X6&mdx=300,64444401185,Black,,1X6XBN,,,,,,,,,,,,1 X 6 SCH80 BLK PIPE NIPPLE,,,,,1 in,,,1 X 6 SCH80 BLK PIPE NIPPLE,,Steel,,,,,SCH 80/XH,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4143539,,,,,TEE 3000 SCR 3/4,https://kscdirect.com/item/TEE%2B3000%2BSCR%2B3%252F4/ASC%2BEngineered%2BSolutions_3%252F4%2B3000%2523%2BFS%2BSCREWED%2BTEE,323,Forged,,Tee,FIG 2114,"Description
Anvil® Pipe Tee, Series: FIG 2114, Fitting/Connector Type: Tee, 3/4 in Nominal, FNPT, SCH 160, 3000 lb, Forged, Carbon Steel, Black Oxide, Domestic
Features:
3000# Forged Steel High Pressure Fitting
Standards/Approval:
ASME B16.11
ASTM A105
FM Approved
IAPMO Listed
UL/ULC Listed",,,Piping & Fittings,,,,3000 lb,,$12.71,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=TEE%203000%20SCR%203%2F4&mdx=300,69029108845,Black Oxide,,0361119803,,,,,,,,,,,,3/4 3000# FS SCREWED TEE,,,,,3/4 in,,,3/4 3000# FS SCREWED TEE,,Carbon Steel,,,,,SCH 160,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4135082,,,,,NIP BLK 4XCL,https://kscdirect.com/item/NIP%2BBLK%2B4XCL/ASC%2BEngineered%2BSolutions_4%2BX%2BCL%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,58,Welded,,,FIG 339,"Description
Beck® Pipe Nipple, Standard, Series: FIG 339, 4 in Nominal Size, MNPT, 2-7/8 in Length, SCH 40/STD, Welded, Steel, Black, 4-1/2 in OD
Features:
ASTM A-53 Welded Steel Pipe Material
Standards/Approval:
ASME B1.20.1",,,Piping & Fittings,,2-7/8 in,Standard,,,$41.03,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%204XCL&mdx=300,64444400405,Black,,4XCSBN,,,,,,,,,,,,4 X CL SCH40 BLK PIPE NIPPLE,,,,,4 in,4-1/2 in OD,,4 X CL SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4125597,,,,,BUSH BLK 1-1/4X3/4,https://kscdirect.com/item/BUSH%2BBLK%2B1-1%252F4X3%252F4/ASC%2BEngineered%2BSolutions_1-1%252F4%2BX%2B3%252F4%2BBLK%2BMI%2B125%2523%2BHEX%2BBUSHING,145,,,Bushing,FIG 383,"Description
Anvil® Pipe Bushing, Hex Head, Series: FIG 383, Bushing Fitting/Connector, 1-1/4 x 3/4 in Nominal, MNPT x FNPT End Style, 150 lb Pressure Class, 300 psi Pressure, Malleable Iron, Black Oxide, -20 to 150 deg F, Domestic
Features:
Malleable iron pipe fittings hold two different pipe parts together and direct  gas and liquid movement.
Standards/Approval:
ASME B16.3
cULus Listed
FM Approved
NSF/ANSI 61",,,Piping & Fittings,,,Hex Head,150 lb,,$6.17,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20BLK%201-1%2F4X3%2F4&mdx=300,69029134746,Black Oxide,,0318907045,,,,,300 psi,,,,,,,1-1/4 X 3/4 BLK MI 125# HEX BUSHING,,,,,1-1/4 x 3/4 in,,,1-1/4 X 3/4 BLK MI 125# HEX BUSHING,,Malleable Iron,,,-20 to 150 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4158856,,,,,NIP BLK 3/4X10,https://kscdirect.com/item/NIP%2BBLK%2B3%252F4X10/ASC%2BEngineered%2BSolutions_3%252F4%2BX%2B10%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,168,,,,,"Description
Anvil® Pipe Nipple, 3/4 in Nominal Size, 10 in Length, SCH 40/STD, Steel, Black, Domestic
Features:
ASTM A-53 Welded Steel Pipe Material",,,Piping & Fittings,,10 in,,,,$9.76,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%203%2F4X10&mdx=300,64444400159,Black,,34X10SBN,,,,,,,,,,,,3/4 X 10 SCH40 BLK PIPE NIPPLE,,,,,3/4 in,,,3/4 X 10 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4162749,,,,,BUSH 3000 SCR 2X1-1/2,https://kscdirect.com/item/BUSH%2B3000%2BSCR%2B2X1-1%252F2/ASC%2BEngineered%2BSolutions_2%2BX%2B1-1%252F2%2B3000%2523%2BFS%2BSCREWED%2BHEX%2BBUSHING,235,Forged,,Bushing,FIG 2139,"Description
Anvil® Pipe Bushing, Hex Head, Series: FIG 2139, Bushing Fitting/Connector, 2 x 1-1/2 in Nominal, MNPT x FNPT End Style, 2-1/2 in Hex, SCH 160 Schedule, 3000 lb Pressure Class, Forged Method of Manufacture, Steel, Black Oxide, Domestic/Import: Domestic
Features:
Forged Steel High Pressure Fitting
Standards/Approval:
ASME B16.11
FM Approved
IAPMO Listed
UL/ULC Listed",,,Piping & Fittings,,,Hex Head,3000 lb,,$11.44,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,2-1/2 in,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%203000%20SCR%202X1-1%2F2&mdx=300,69029109053,Black Oxide,,0361333503,,,,,,,,,,,,2 X 1-1/2 3000# FS SCREWED HEX BUSHING,,,,,2 x 1-1/2 in,,,2 X 1-1/2 3000# FS SCREWED HEX BUSHING,,Steel,,,,,SCH 160,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4199269,,,,,COUP HALF BLK 1/2,https://kscdirect.com/item/COUP%2BHALF%2BBLK%2B1%252F2/ASC%2BEngineered%2BSolutions_1%252F2%2BBLACK%2BHALF%2BCOUPLING%2B%2528S%252FT%2529%2BFIG.%2B336,1036,,,Coupling,FIG 336,"Description
Beck® Straight Half Coupling, Tapped, Series: FIG 336, Fitting/Connector Type: Coupling, 1/2 in Nominal, FNPT, SCH 40/STD, 22/32 in Length, Carbon Steel, Black Oxide, 1.06 in OD, Domestic
Features:
Anvil's Beck Brand is the nation's top manufacturer of high quality steel pipe nipples and steel couplings.",,,Piping & Fittings,,22/32 in,Tapped,,,$3.60,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=COUP%20HALF%20BLK%201%2F2&mdx=300,69029134296,Black Oxide,,0320200439,,,,,,,,,,,,1/2 BLACK HALF COUPLING (S/T) FIG. 336,,,,,1/2 in,1.06 in OD,,1/2 BLACK HALF COUPLING (S/T) FIG. 336,,Carbon Steel,,,,,SCH 40/STD,,FNPT,
